purchase_value,age,class,hour_of_day,time_diff,source_Ads,source_Direct,source_SEO,browser_Chrome,browser_FireFox,browser_IE,browser_Opera,browser_Safari,sex_F,sex_M
13.0,32.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,38.0,1.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
71.0,32.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.0,32.0,1.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,43.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
74.0,34.0,1.0,0.0,5861785.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23.0,34.0,1.0,0.0,8475055.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,29.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12.0,47.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39.0,32.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,27.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27.0,36.0,1.0,6.0,6196782.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,35.0,1.0,14.0,1340386.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
73.0,35.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,32.0,1.0,21.0,217799.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
66.0,39.0,1.0,14.0,7849338.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,36.0,1.0,1.0,8543700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,21.0,1.0,20.0,5581488.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,29.0,1.0,16.0,4255661.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31.0,24.0,1.0,1.0,6846613.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,32.0,1.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,33.0,1.0,8.0,10222346.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,40.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,19.0,1.0,8.0,4220517.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30.0,28.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
59.0,37.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,28.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34.0,49.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60.0,23.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,38.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,40.0,1.0,12.0,1578391.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,28.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37.0,22.0,1.0,1.0,296360.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,36.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,30.0,1.0,9.0,6158776.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
61.0,23.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11.0,22.0,1.0,19.0,7713580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24.0,19.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,31.0,1.0,23.0,4319207.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.0,34.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,34.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.0,29.0,1.0,1.0,5959976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22.0,38.0,1.0,13.0,5546778.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
75.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,32.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,32.0,1.0,4.0,4584748.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,38.0,1.0,17.0,9554662.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,36.0,1.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,26.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,37.0,1.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,30.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,46.0,1.0,10.0,8788609.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.0,23.0,1.0,13.0,7464368.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
79.0,22.0,1.0,5.0,8194403.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24.0,44.0,1.0,3.0,2825732.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.0,33.0,1.0,12.0,6179118.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,23.0,1.0,3.0,9362255.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51.0,33.0,1.0,19.0,6528212.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,26.0,1.0,23.0,9374963.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,34.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,27.0,1.0,12.0,260057.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42.0,36.0,1.0,16.0,3222994.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,28.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24.0,29.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,31.0,1.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
56.0,32.0,1.0,7.0,9527857.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,36.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,25.0,1.0,5.0,5967090.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37.0,36.0,1.0,8.0,10354001.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,44.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,39.0,1.0,6.0,6997468.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,34.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,36.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,30.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53.0,45.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,28.0,1.0,13.0,4599669.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51.0,29.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,30.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
44.0,47.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,23.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29.0,29.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,25.0,1.0,2.0,1680856.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,42.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,35.0,1.0,8.0,8355546.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54.0,34.0,1.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,19.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59.0,21.0,1.0,11.0,8246743.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19.0,52.0,1.0,18.0,7359450.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,48.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,40.0,1.0,7.0,7144987.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.0,21.0,1.0,13.0,4429080.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,40.0,1.0,17.0,998738.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,33.0,1.0,5.0,5388882.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
64.0,43.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,22.0,1.0,12.0,5432405.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,29.0,1.0,11.0,2497786.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,36.0,1.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,42.0,1.0,2.0,4604064.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60.0,28.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
106.0,35.0,1.0,9.0,810606.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30.0,31.0,1.0,8.0,615911.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75.0,32.0,1.0,13.0,7885523.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
104.0,28.0,1.0,14.0,4830312.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,23.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,36.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,39.0,1.0,0.0,2202752.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
68.0,47.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
42.0,38.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,20.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,47.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,34.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,22.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,22.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59.0,37.0,1.0,19.0,8607066.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,36.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27.0,32.0,1.0,0.0,9444081.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46.0,41.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,21.0,1.0,6.0,5463052.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,23.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,31.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,39.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42.0,34.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,27.0,1.0,0.0,6318690.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64.0,29.0,1.0,22.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,35.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,47.0,1.0,21.0,829085.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,37.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
92.0,18.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19.0,32.0,1.0,1.0,6655728.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,47.0,1.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,36.0,1.0,5.0,768272.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,27.0,1.0,8.0,9686247.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,37.0,1.0,22.0,4508899.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,36.0,1.0,10.0,111048.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62.0,40.0,1.0,21.0,2386097.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19.0,36.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,38.0,1.0,6.0,9170683.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,47.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47.0,55.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,18.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,28.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
46.0,36.0,1.0,0.0,854460.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38.0,36.0,1.0,0.0,5320181.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11.0,23.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,43.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,37.0,1.0,12.0,10233893.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
88.0,44.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34.0,43.0,1.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,35.0,1.0,17.0,2425747.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,56.0,1.0,14.0,9284534.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
76.0,39.0,1.0,7.0,9123134.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,25.0,1.0,10.0,2026607.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.0,25.0,1.0,17.0,4439869.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
52.0,41.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,26.0,1.0,19.0,5373896.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,30.0,1.0,4.0,8111728.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,47.0,1.0,0.0,4003940.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16.0,27.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,40.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,20.0,1.0,3.0,4505653.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,24.0,1.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,38.0,1.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,22.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28.0,36.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,25.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.0,39.0,1.0,3.0,5327017.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,32.0,1.0,1.0,7674084.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
47.0,29.0,1.0,11.0,1855009.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,29.0,1.0,1.0,6483016.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19.0,22.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40.0,48.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,23.0,1.0,16.0,8884573.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16.0,25.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,41.0,1.0,15.0,6037371.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
62.0,26.0,1.0,5.0,10004674.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.0,40.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,42.0,1.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,27.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.0,40.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,32.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,38.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,35.0,1.0,2.0,3305697.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14.0,29.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,27.0,1.0,7.0,6688471.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,35.0,1.0,4.0,3367452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
34.0,24.0,1.0,6.0,4060576.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12.0,27.0,1.0,19.0,4063799.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,18.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,26.0,1.0,18.0,7313361.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,36.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
92.0,18.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,43.0,1.0,9.0,6880474.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40.0,32.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50.0,40.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30.0,31.0,1.0,6.0,8251621.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,29.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28.0,25.0,1.0,11.0,79006.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,41.0,1.0,7.0,5689180.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,24.0,1.0,19.0,2948150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,19.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,24.0,1.0,17.0,8169576.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,34.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10.0,31.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49.0,30.0,1.0,10.0,10350095.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13.0,37.0,1.0,10.0,7153900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22.0,30.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17.0,46.0,1.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,42.0,1.0,0.0,7624656.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
12.0,45.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,37.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,29.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33.0,40.0,1.0,2.0,6449383.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22.0,49.0,1.0,21.0,2501351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
63.0,41.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,32.0,1.0,18.0,5042811.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24.0,18.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,30.0,1.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,27.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,36.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.0,35.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
74.0,43.0,1.0,1.0,2261783.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.0,41.0,1.0,18.0,3227772.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.0,18.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,29.0,1.0,9.0,5507709.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,26.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
